FID,PUD,date,TA_AVG_1.5m,TA_MAX_1.5m,TA_MIN_1.5m,PP_SUM_1.5m,VV_AVG_2m,HSOL_SUM_1.5m,PR_AVG_1.5m,trial_len,bike_len,Com-nodes (m),dist-train,lighthouse (m),city (m),town (m),restaurant,viewpoint,camp_pitch,camp_site,caravan_site,hostel,hotel,motel,Protected area (m2),Beach area (m2),Port area (m2),Area (km2),Month
2,0.0,2022-11-01,0.8770907846544924,0.9074781665780605,0.7544523437858065,3.2965223709028244,0.8902602259570198,0.5310301732243619,0.9994528100331141,0.0,28.63930459392326,0.10360246709488163,2.246745272024631,0.18795313830909433,1.6762084647057636,0.8288119203433043,0.3851331577407082,0.0,0.0,0.0,0.0,1.1861198738170347,0.6020816653322658,0.0,0.0,0.0,0.0,0.9802816211680334,11
2,0.0,2019-12-01,0.6946450898496287,0.8048686950065927,0.12549006920685757,2.4876832637843336,1.2999374980788343,0.474305829410524,0.9988713145171048,0.0,28.63930459392326,0.10360246709488163,2.246745272024631,0.18795313830909433,1.6762084647057636,0.8288119203433043,0.3851331577407082,0.0,0.0,0.0,0.0,1.1861198738170347,0.6020816653322658,0.0,0.0,0.0,0.0,0.9802816211680334,12
2,0.0,2021-12-01,0.7878951116387812,0.9160973621900638,0.2585397811370198,1.4631537281009117,1.1502477255727868,0.6695571766851708,1.0005566659279115,0.0,28.63930459392326,0.10360246709488163,2.246745272024631,0.18795313830909433,1.6762084647057636,0.8288119203433043,0.3851331577407082,0.0,0.0,0.0,0.0,1.1861198738170347,0.6020816653322658,0.0,0.0,0.0,0.0,0.9802816211680334,12
2,0.0,2022-12-01,0.8331686729422103,0.734273378565423,0.20864613916320895,2.968962652895634,1.3472079525544283,,0.9905825394499216,0.0,28.63930459392326,0.10360246709488163,2.246745272024631,0.18795313830909433,1.6762084647057636,0.8288119203433043,0.3851331577407082,0.0,0.0,0.0,0.0,1.1861198738170347,0.6020816653322658,0.0,0.0,0.0,0.0,0.9802816211680334,12
3,0.0967741935483871,2020-01-01,0.6304512342701397,0.6665511273282543,0.015119285446609343,1.0945484434638284,1.3235727253166314,0.6663314633969039,1.0055535850231099,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,1
3,0.1290322580645161,2022-01-01,0.5824747737844163,0.9464697657752181,-0.08013221286702965,0.7758416908081842,0.8508681805606917,1.0689750983473612,1.0076725941068725,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,1
3,0.0344827586206896,2020-02-01,0.8074911307104147,0.9333357534140703,0.15572864010007637,0.571418672690675,1.055706816621599,0.8930901438826321,1.0065588823558715,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,2
3,0.1071428571428571,2022-02-01,0.7014023378053644,0.8861353964911952,0.21469385334185276,0.3090489722721398,0.9138954531948169,0.9386195788680199,1.0060562336894907,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,2
3,0.3333333333333333,2020-03-01,0.8061396811192676,0.9829987376546607,0.17235985409134646,0.9754358187339411,1.2526670436032405,1.232516823969642,0.9988023235236799,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,3
3,0.064516129032258,2022-03-01,0.7885708364343549,0.9284104987786399,0.26307556677100263,0.8257402227896233,1.0714636347801303,0.8399633849227759,0.9969297108450059,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,3
3,0.0333333333333333,2022-04-01,0.8487103432404025,1.0535940540958306,0.39763720724582585,0.8643713443236409,1.3550863616336941,1.4334237684440325,0.9960131162180761,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,4
3,0.0,2022-05-01,1.1690038963422742,1.3610120309239475,0.996360910931556,0.38631121534017465,1.118734089255724,1.5426783020121424,0.99758019735444,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,5
3,0.0333333333333333,2022-06-01,1.221034705601439,1.2756409505764865,1.1339464084957012,0.5408357014762446,0.9296522713533482,1.3519384715013523,0.9967818730019528,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,6
3,0.0967741935483871,2022-07-01,1.5203807900405297,1.6245131539194768,1.6570736849483847,0.008048150319586944,1.032071589383802,2.045269385269576,0.9961412423487223,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,7
3,0.0,2019-08-01,1.3345564712577984,1.3930261860542457,1.5104166161162738,0.3396319434865702,0.8508681805606917,1.685328598012666,0.9980335667398033,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,8
3,0.0967741935483871,2022-08-01,1.3919930788815518,1.4004140680073913,1.7689563972532936,0.07726224306803486,1.0399499984630676,1.8037678747307135,0.9949092603232789,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,8
3,0.0,2019-09-01,1.3115818282082972,1.440226542977121,1.418188974891957,0.31387786246389193,0.9848011349082079,1.4275779958833206,0.9991669902032112,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,9
3,0.0344827586206896,2021-09-01,1.266308266904868,1.2280301557673257,1.4045816179900084,0.8112535522143668,0.8429897714814261,1.312453463593866,0.9979448640339713,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,9
3,0.1,2022-09-01,1.2906343595455165,1.3532137110845162,1.1823281219248511,0.5939534935855186,0.9769227258289422,1.3036890443309086,0.994120791826995,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,9
3,0.0,2019-10-01,1.0271016892718245,1.0642654391392632,0.9162286980645264,1.6160685841730642,0.8035977260850977,0.5172061203132293,0.9981321253018387,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,10
3,0.0967741935483871,2021-10-01,1.0662937274150917,1.1012048489049915,0.9782177683956248,1.579047092702964,0.795719317005832,1.0760200658594004,0.9990487199287685,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,10
3,0.064516129032258,2022-10-01,1.1690038963422742,1.1623600939615863,1.2639722633365413,2.7508577792348277,1.1817613618898495,0.888839058345579,0.9969888459822273,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,10
3,0.0,2019-11-01,0.8000581579591055,0.7835259249197275,0.23283699587778395,3.0092034044935687,0.9926795439874736,0.15951049249297078,0.9958357108064122,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,11
3,0.0666666666666666,2021-11-01,0.6818063187337309,0.8545316792471831,0.10583499812626551,0.22373857888451787,0.7484488625302379,1.128228047677255,1.0005468100717076,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,11
3,0.0,2022-11-01,0.8770907846544924,0.9074781665780605,0.7544523437858065,3.2965223709028244,0.8902602259570198,0.5310301732243619,0.9994528100331141,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,11
3,0.0,2019-12-01,0.6946450898496287,0.8048686950065927,0.12549006920685757,2.4876832637843336,1.2999374980788343,0.474305829410524,0.9988713145171048,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,12
3,0.0967741935483871,2021-12-01,0.7878951116387812,0.9160973621900638,0.2585397811370198,1.4631537281009117,1.1502477255727868,0.6695571766851708,1.0005566659279115,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,12
3,0.0,2022-12-01,0.8331686729422103,0.734273378565423,0.20864613916320895,2.968962652895634,1.3472079525544283,,0.9905825394499216,0.0,0.303565525286168,0.0,1.6543035100206085,0.0,1.3760173767624413,0.0,2.035703833772315,0.6628470691934772,0.0,0.0,9.518987341772151,1.1861198738170347,0.9031224979983987,0.0,0.09245149165881739,0.0,0.0,0.7706141591680897,12
4,0.0,2020-01-01,0.6304512342701397,0.6665511273282543,0.015119285446609343,1.0945484434638284,1.3235727253166314,0.6663314633969039,1.0055535850231099,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,1
4,0.0,2022-01-01,0.5824747737844163,0.9464697657752181,-0.08013221286702965,0.7758416908081842,0.8508681805606917,1.0689750983473612,1.0076725941068725,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,1
4,0.0,2020-02-01,0.8074911307104147,0.9333357534140703,0.15572864010007637,0.571418672690675,1.055706816621599,0.8930901438826321,1.0065588823558715,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,2
4,0.0,2022-02-01,0.7014023378053644,0.8861353964911952,0.21469385334185276,0.3090489722721398,0.9138954531948169,0.9386195788680199,1.0060562336894907,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,2
4,0.0,2020-03-01,0.8061396811192676,0.9829987376546607,0.17235985409134646,0.9754358187339411,1.2526670436032405,1.232516823969642,0.9988023235236799,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,3
4,0.0,2022-03-01,0.7885708364343549,0.9284104987786399,0.26307556677100263,0.8257402227896233,1.0714636347801303,0.8399633849227759,0.9969297108450059,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,3
4,0.0,2022-04-01,0.8487103432404025,1.0535940540958306,0.39763720724582585,0.8643713443236409,1.3550863616336941,1.4334237684440325,0.9960131162180761,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,4
4,0.0,2022-05-01,1.1690038963422742,1.3610120309239475,0.996360910931556,0.38631121534017465,1.118734089255724,1.5426783020121424,0.99758019735444,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,5
4,0.0,2022-06-01,1.221034705601439,1.2756409505764865,1.1339464084957012,0.5408357014762446,0.9296522713533482,1.3519384715013523,0.9967818730019528,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,6
4,0.0,2022-07-01,1.5203807900405297,1.6245131539194768,1.6570736849483847,0.008048150319586944,1.032071589383802,2.045269385269576,0.9961412423487223,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,7
4,0.0,2019-08-01,1.3345564712577984,1.3930261860542457,1.5104166161162738,0.3396319434865702,0.8508681805606917,1.685328598012666,0.9980335667398033,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,8
4,0.0,2022-08-01,1.3919930788815518,1.4004140680073913,1.7689563972532936,0.07726224306803486,1.0399499984630676,1.8037678747307135,0.9949092603232789,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,8
4,0.0,2019-09-01,1.3115818282082972,1.440226542977121,1.418188974891957,0.31387786246389193,0.9848011349082079,1.4275779958833206,0.9991669902032112,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,9
4,0.0,2021-09-01,1.266308266904868,1.2280301557673257,1.4045816179900084,0.8112535522143668,0.8429897714814261,1.312453463593866,0.9979448640339713,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,9
4,0.0,2022-09-01,1.2906343595455165,1.3532137110845162,1.1823281219248511,0.5939534935855186,0.9769227258289422,1.3036890443309086,0.994120791826995,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,9
4,0.0,2019-10-01,1.0271016892718245,1.0642654391392632,0.9162286980645264,1.6160685841730642,0.8035977260850977,0.5172061203132293,0.9981321253018387,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,10
4,0.0,2021-10-01,1.0662937274150917,1.1012048489049915,0.9782177683956248,1.579047092702964,0.795719317005832,1.0760200658594004,0.9990487199287685,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,10
4,0.0,2022-10-01,1.1690038963422742,1.1623600939615863,1.2639722633365413,2.7508577792348277,1.1817613618898495,0.888839058345579,0.9969888459822273,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,10
4,0.0,2019-11-01,0.8000581579591055,0.7835259249197275,0.23283699587778395,3.0092034044935687,0.9926795439874736,0.15951049249297078,0.9958357108064122,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,11
4,0.0,2021-11-01,0.6818063187337309,0.8545316792471831,0.10583499812626551,0.22373857888451787,0.7484488625302379,1.128228047677255,1.0005468100717076,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,11
4,0.0,2022-11-01,0.8770907846544924,0.9074781665780605,0.7544523437858065,3.2965223709028244,0.8902602259570198,0.5310301732243619,0.9994528100331141,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,11
4,0.0,2019-12-01,0.6946450898496287,0.8048686950065927,0.12549006920685757,2.4876832637843336,1.2999374980788343,0.474305829410524,0.9988713145171048,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,12
4,0.0,2021-12-01,0.7878951116387812,0.9160973621900638,0.2585397811370198,1.4631537281009117,1.1502477255727868,0.6695571766851708,1.0005566659279115,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,12
4,0.0,2022-12-01,0.8331686729422103,0.734273378565423,0.20864613916320895,2.968962652895634,1.3472079525544283,,0.9905825394499216,0.0,0.0,1.405739463555427,1.5590523149657212,1.8045009493205937,1.357970101947124,1.6913829646722234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01664714105407139,12
5,0.0,2020-01-01,0.6304512342701397,0.6665511273282543,0.015119285446609343,1.0945484434638284,1.3235727253166314,0.6663314633969039,1.0055535850231099,0.0,1.3926769003980624,0.1405034575535551,2.295195551327394,0.024397495266168523,1.4939303548726726,0.2266867513246198,0.05501902253438684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397696049734741,1
5,0.0,2022-01-01,0.5824747737844163,0.9464697657752181,-0.08013221286702965,0.7758416908081842,0.8508681805606917,1.0689750983473612,1.0076725941068725,0.0,1.3926769003980624,0.1405034575535551,2.295195551327394,0.024397495266168523,1.4939303548726726,0.2266867513246198,0.05501902253438684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397696049734741,1
5,0.0,2020-02-01,0.8074911307104147,0.9333357534140703,0.15572864010007637,0.571418672690675,1.055706816621599,0.8930901438826321,1.0065588823558715,0.0,1.3926769003980624,0.1405034575535551,2.295195551327394,0.024397495266168523,1.4939303548726726,0.2266867513246198,0.05501902253438684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397696049734741,2
5,0.0,2022-02-01,0.7014023378053644,0.8861353964911952,0.21469385334185276,0.3090489722721398,0.9138954531948169,0.9386195788680199,1.0060562336894907,0.0,1.3926769003980624,0.1405034575535551,2.295195551327394,0.024397495266168523,1.4939303548726726,0.2266867513246198,0.05501902253438684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397696049734741,2
5,0.0,2020-03-01,0.8061396811192676,0.9829987376546607,0.17235985409134646,0.9754358187339411,1.2526670436032405,1.232516823969642,0.9988023235236799,0.0,1.3926769003980624,0.1405034575535551,2.295195551327394,0.024397495266168523,1.4939303548726726,0.2266867513246198,0.05501902253438684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.397696049734741,3
